点云序号,距离雷达的纵向距离/m,距离雷达的横向距离/m,纬度,经度,横向速度,纵向速度,总速度,时间戳,RCS,标定速度与雷达速度差,
1042383,42.2,-0.3,23.26336265,113.5248878,-1.4114,-2.715,3.059946888,3,1688527142,21,-0.059946888
1042383,42.2,-0.3,23.26336255,113.5248876,-1.4125,-2.7146,3.060099575,3,1688527142,21,-0.060099575
1042383,42.2,-0.3,23.26336244,113.5248874,-1.4146,-2.7141,3.060626075,3,1688527142,21,-0.060626075
1042383,42.2,-0.3,23.26336234,113.5248872,-1.4156,-2.7151,3.061975077,3,1688527142,21,-0.061975077
1042383,42.2,-0.3,23.26336223,113.524887,-1.4175,-2.7151,3.06285394,3,1688527142,21,-0.06285394
1042561,42.4,-0.3,23.26336213,113.5248868,-1.42,-2.7141,3.06312566,3,1688527142,22.5,-0.06312566
1042561,42.4,-0.3,23.26336202,113.5248865,-1.4217,-2.7153,3.064977158,3,1688527142,22.5,-0.064977158
1042561,42.4,-0.3,23.26336191,113.5248863,-1.424,-2.7133,3.064273632,3,1688527142,22.5,-0.064273632
1042561,42.4,-0.3,23.26336181,113.5248861,-1.4248,-2.7142,3.06544233,3,1688527142,22.5,-0.06544233
1042561,42.4,-0.3,23.2633617,113.5248859,-1.4256,-2.7134,3.065106021,3,1688527142,22.5,-0.065106021
1042561,42.4,-0.3,23.2633616,113.5248857,-1.427,-2.7127,3.065137891,3,1688527142,22.5,-0.065137891
1042561,42.4,-0.3,23.26336149,113.5248855,-1.43,-2.711,3.065031974,3,1688527142,22.5,-0.065031974
1042561,42.4,-0.3,23.26336138,113.5248853,-1.431,-2.7122,3.066559936,3,1688527142,22.5,-0.066559936
1042561,42.4,-0.3,23.26336128,113.5248851,-1.4316,-2.7103,3.065159808,3,1688527142,22.5,-0.065159808
1042561,42.4,-0.3,23.26336117,113.5248849,-1.4313,-2.7108,3.065461846,3,1688527142,22.5,-0.065461846
1042757,42.8,-0.3,23.26336106,113.5248846,-1.4316,-2.7121,3.066751534,3,1688527142,21,-0.066751534
1042757,42.8,-0.3,23.26336096,113.5248844,-1.4329,-2.7117,3.06700494,3,1688527142,21,-0.06700494
1042757,42.8,-0.3,23.26336085,113.5248842,-1.4343,-2.713,3.068808481,3,1688527142,21,-0.068808481
1042757,42.8,-0.3,23.26336074,113.524884,-1.4337,-2.716,3.07118083,3,1688527142,21,-0.07118083
1042757,42.8,-0.3,23.26336064,113.5248838,-1.4331,-2.7131,3.06833623,3,1688527142,21,-0.06833623
1042757,42.8,-0.3,23.26336053,113.5248836,-1.4342,-2.7151,3.070618447,3,1688527142,21,-0.070618447
1042757,42.8,-0.3,23.26336042,113.5248834,-1.4321,-2.7178,3.072026571,3,1688527142,21,-0.072026571
1042757,42.8,-0.3,23.26336032,113.5248832,-1.432,-2.7179,3.072068425,3,1688527142,21,-0.072068425
1042948,43,-0.3,23.26336021,113.524883,-1.4333,-2.7181,3.072851526,3,1688527142,20.5,-0.072851526
1042948,43,-0.3,23.2633601,113.5248827,-1.4317,-2.7202,3.073963716,3,1688527142,20.5,-0.073963716
1042948,43,-0.3,23.26336,113.5248825,-1.4342,-2.7202,3.075128888,3,1688527142,20.5,-0.075128888
1042948,43,-0.3,23.26335989,113.5248823,-1.4328,-2.7215,3.075626455,3,1688527142,20.5,-0.075626455
1042948,43,-0.3,23.26335978,113.5248821,-1.4312,-2.7238,3.076917269,3,1688527142,20.5,-0.076917269
1042948,43,-0.3,23.26335968,113.5248819,-1.4324,-2.7226,3.076413581,3,1688527142,20.5,-0.076413581
1042948,43,-0.3,23.26335957,113.5248817,-1.4338,-2.7253,3.079454908,3,1688527142,20.5,-0.079454908
1042948,43,-0.3,23.26335946,113.5248815,-1.4363,-2.7257,3.080973577,3,1688527142,20.5,-0.080973577
1042948,43,-0.3,23.26335936,113.5248813,-1.4376,-2.7267,3.082464379,3,1688527142,20.5,-0.082464379
1042948,43,-0.3,23.26335925,113.524881,-1.437,-2.729,3.084219512,3,1688527142,20.5,-0.084219512
1043125,43.6,-0.7,23.26335914,113.5248808,-1.4363,-2.7298,3.084601389,3,1688527142,5.5,-0.084601389
1043125,43.6,-0.7,23.26335904,113.5248806,-1.4402,-2.7312,3.087657604,3,1688527142,5.5,-0.087657604
1043125,43.6,-0.7,23.26335894,113.5248804,-1.4415,-2.7314,3.088441065,3,1688527142,5.5,-0.088441065
1043125,43.6,-0.7,23.26335883,113.5248802,-1.4426,-2.7324,3.089838915,3,1688527142,5.5,-0.089838915
1043125,43.6,-0.7,23.26335873,113.52488,-1.4437,-2.7341,3.091855834,3,1688527142,5.5,-0.091855834
1043125,43.6,-0.7,23.26335862,113.5248798,-1.4425,-2.7364,3.093330117,3,1688527142,5.5,-0.093330117
1043125,43.6,-0.7,23.26335852,113.5248796,-1.4447,-2.7358,3.093826067,3,1688527142,5.5,-0.093826067
1043125,43.6,-0.7,23.26335841,113.5248793,-1.4472,-2.7363,3.095436242,3,1688527142,5.5,-0.095436242
1043125,43.6,-0.7,23.26335831,113.5248791,-1.4476,-2.7374,3.096595634,3,1688527142,5.5,-0.096595634
1043125,43.6,-0.7,23.26335821,113.5248789,-1.4488,-2.7385,3.098129063,3,1688527142,5.5,-0.098129063
1043125,43.6,-0.7,23.2633581,113.5248787,-1.4501,-2.7411,3.101035185,3,1688527142,5.5,-0.101035185
1043125,43.6,-0.7,23.263358,113.5248785,-1.4514,-2.7424,3.102792246,3,1688527142,5.5,-0.102792246
1043321,43.4,-0.5,23.26335789,113.5248783,-1.4518,-2.7433,3.103774819,3,1688527142,20.5,-0.103774819
1043321,43.4,-0.5,23.26335779,113.5248781,-1.4537,-2.746,3.107049998,3,1688527142,20.5,-0.107049998
1043321,43.4,-0.5,23.26335768,113.5248778,-1.4536,-2.7467,3.107621896,3,1688527142,20.5,-0.107621896
1043321,43.4,-0.5,23.26335758,113.5248776,-1.4553,-2.7492,3.110626742,3,1688527142,20.5,-0.110626742
1043321,43.4,-0.5,23.26335747,113.5248774,-1.4565,-2.7519,3.113574451,3,1688527142,20.5,-0.113574451
1043321,43.4,-0.5,23.26335737,113.5248772,-1.4563,-2.7535,3.114895173,3,1688527142,20.5,-0.114895173
1043321,43.4,-0.5,23.26335726,113.524877,-1.4572,-2.7545,3.116199944,3,1688527142,20.5,-0.116199944
1043321,43.4,-0.5,23.26335716,113.5248768,-1.4569,-2.7563,3.117650927,3,1688527142,20.5,-0.117650927
1043511,43.6,-0.3,23.26335705,113.5248765,-1.4565,-2.7576,3.118613476,3,1688527142,20,-0.118613476
1043511,43.6,-0.3,23.26335694,113.5248763,-1.458,-2.7586,3.120198385,3,1688527142,20,-0.120198385
1043511,43.6,-0.3,23.26335684,113.5248761,-1.4572,-2.7607,3.121681651,3,1688527142,20,-0.121681651
1043511,43.6,-0.3,23.26335673,113.5248759,-1.4593,-2.7627,3.124430793,3,1688527142,20,-0.124430793
1043511,43.6,-0.3,23.26335663,113.5248757,-1.459,-2.7636,3.125086552,3,1688527142,20,-0.125086552
1043511,43.6,-0.3,23.26335652,113.5248755,-1.4593,-2.7657,3.127083782,3,1688527142,20,-0.127083782
1043511,43.6,-0.3,23.26335642,113.5248752,-1.4597,-2.7666,3.12806644,3,1688527142,20,-0.12806644
1043511,43.6,-0.3,23.26335631,113.524875,-1.4606,-2.77,3.131493631,3,1688527142,20,-0.131493631
1043511,43.6,-0.3,23.26335621,113.5248748,-1.4629,-2.7699,3.132478638,3,1688527142,20,-0.132478638
1043702,44,-0.5,23.2633561,113.5248746,-1.4626,-2.7723,3.134461046,3,1688527142,15,-0.134461046
1043702,44,-0.5,23.263356,113.5248744,-1.4635,-2.7741,3.136473029,3,1688527142,15,-0.136473029
1043702,44,-0.5,23.26335589,113.5248742,-1.4641,-2.774,3.1366646,3,1688527142,15,-0.1366646
1043702,44,-0.5,23.26335578,113.5248739,-1.4635,-2.7767,3.138772872,3,1688527142,15,-0.138772872
1043702,44,-0.5,23.26335568,113.5248737,-1.4649,-2.7765,3.139248996,3,1688527142,15,-0.139248996
1043702,44,-0.5,23.26335557,113.5248735,-1.4656,-2.7766,3.139664141,3,1688527142,15,-0.139664141
1043702,44,-0.5,23.26335547,113.5248733,-1.4653,-2.7778,3.140585444,3,1688527142,15,-0.140585444
1043702,44,-0.5,23.26335536,113.5248731,-1.4657,-2.78,3.14271801,3,1688527142,15,-0.14271801
1043702,44,-0.5,23.26335525,113.5248729,-1.4675,-2.7787,3.142408303,3,1688527142,15,-0.142408303
1043702,44,-0.5,23.26335514,113.5248726,-1.4701,-2.7798,3.144595689,3,1688527142,15,-0.144595689
1043881,44,-0.3,23.26335503,113.5248724,-1.4702,-2.7822,3.146764192,3,1688527142,18,-0.146764192
1043881,44,-0.3,23.26335492,113.5248722,-1.4711,-2.7824,3.147361589,3,1688527142,18,-0.147361589
1043881,44,-0.3,23.26335481,113.524872,-1.471,-2.785,3.149613627,3,1688527142,18,-0.149613627
1043881,44,-0.3,23.26335469,113.5248718,-1.4732,-2.7843,3.150022973,3,1688527142,18,-0.150022973
1043881,44,-0.3,23.26335458,113.5248716,-1.4773,-2.786,3.153444353,3,1688527142,18,-0.153444353
1043881,44,-0.3,23.26335447,113.5248714,-1.4777,-2.7865,3.154073484,3,1688527142,18,-0.154073484
1043881,44,-0.3,23.26335436,113.5248711,-1.4759,-2.7869,3.153584059,3,1688527142,18,-0.153584059
1043881,44,-0.3,23.26335425,113.5248709,-1.4761,-2.7886,3.155180053,3,1688527142,18,-0.155180053
1043881,44,-0.3,23.26335414,113.5248707,-1.4789,-2.7893,3.15710939,3,1688527142,18,-0.15710939
1044062,44.8,-0.3,23.26335403,113.5248705,-1.4817,-2.7897,3.158775234,3,1688527142,15.5,-0.158775234
1044062,44.8,-0.3,23.26335392,113.5248703,-1.4818,-2.7905,3.159528682,3,1688527142,15.5,-0.159528682
1044062,44.8,-0.3,23.2633538,113.5248701,-1.4825,-2.7916,3.160828501,3,1688527142,15.5,-0.160828501
1044062,44.8,-0.3,23.26335369,113.5248698,-1.4836,-2.7921,3.161786104,3,1688527142,15.5,-0.161786104
1044062,44.8,-0.3,23.26335358,113.5248696,-1.4845,-2.7943,3.164151188,3,1688527142,15.5,-0.164151188
1044062,44.8,-0.3,23.26335347,113.5248694,-1.489,-2.7965,3.16820663,3,1688527142,15.5,-0.16820663
1044062,44.8,-0.3,23.26335336,113.5248692,-1.4906,-2.7958,3.168341206,3,1688527142,15.5,-0.168341206
1044062,44.8,-0.3,23.26335324,113.524869,-1.4915,-2.7969,3.169735298,3,1688527142,15.5,-0.169735298
1044062,44.8,-0.3,23.26335313,113.5248688,-1.4917,-2.7978,3.170623555,3,1688527142,15.5,-0.170623555
1044062,44.8,-0.3,23.26335302,113.5248685,-1.4939,-2.7991,3.172806017,3,1688527142,15.5,-0.172806017
1044250,44.6,-0.5,23.26335291,113.5248683,-1.4958,-2.8009,3.175288719,3.2,1688527142,17.5,0.024711281
1044250,44.6,-0.5,23.26335279,113.5248681,-1.496,-2.8014,3.175823981,3.2,1688527142,17.5,0.024176019
1044250,44.6,-0.5,23.26335268,113.5248679,-1.4973,-2.8019,3.176877539,3.2,1688527142,17.5,0.023122461
1044250,44.6,-0.5,23.26335257,113.5248677,-1.4974,-2.8056,3.180188378,3.2,1688527142,17.5,0.019811622
1044250,44.6,-0.5,23.26335246,113.5248675,-1.4986,-2.8048,3.180047956,3.2,1688527142,17.5,0.019952044
1044250,44.6,-0.5,23.26335234,113.5248672,-1.5002,-2.8076,3.183271556,3.2,1688527142,17.5,0.016728444
1044250,44.6,-0.5,23.26335223,113.524867,-1.5004,-2.8088,3.184424218,3.2,1688527142,17.5,0.015575782
1044250,44.6,-0.5,23.26335212,113.5248668,-1.4999,-2.8101,3.185335464,3.2,1688527142,17.5,0.014664536
1044250,44.6,-0.5,23.26335201,113.5248666,-1.5004,-2.812,3.187247113,3.2,1688527142,17.5,0.012752887
1044250,44.6,-0.5,23.26335189,113.5248664,-1.5029,-2.8136,3.189835947,3.2,1688527142,17.5,0.010164053
1044250,44.6,-0.5,23.26335178,113.5248662,-1.5034,-2.8157,3.191923879,3.2,1688527142,17.5,0.008076121
1044435,45,-0.5,23.26335167,113.5248659,-1.5029,-2.8156,3.19160019,3.2,1688527143,12.5,0.00839981
1044435,45,-0.5,23.26335155,113.5248657,-1.5036,-2.8171,3.193253101,3.2,1688527143,12.5,0.006746899
1044435,45,-0.5,23.26335144,113.5248655,-1.5044,-2.819,3.195305988,3.2,1688527143,12.5,0.004694012
1044435,45,-0.5,23.26335133,113.5248653,-1.5062,-2.8223,3.199064821,3.2,1688527143,12.5,0.000935179
1044435,45,-0.5,23.26335121,113.5248651,-1.5079,-2.8223,3.199865575,3.2,1688527143,12.5,0.000134425
1044435,45,-0.5,23.2633511,113.5248648,-1.5072,-2.8246,3.201564774,3.2,1688527143,12.5,-0.001564774
1044435,45,-0.5,23.26335099,113.5248646,-1.509,-2.8262,3.203823878,3.2,1688527143,12.5,-0.003823878
1044435,45,-0.5,23.26335087,113.5248644,-1.5097,-2.8269,3.204771084,3.2,1688527143,12.5,-0.004771084
1044435,45,-0.5,23.26335076,113.5248642,-1.5115,-2.829,3.207471473,3.2,1688527143,12.5,-0.007471473
1044435,45,-0.5,23.26335065,113.524864,-1.5129,-2.8299,3.208925119,3.2,1688527143,12.5,-0.008925119
1044435,45,-0.5,23.26335053,113.5248637,-1.513,-2.8309,3.209854173,3.2,1688527143,12.5,-0.009854173
1044608,45.2,-0.5,23.26335042,113.5248635,-1.5138,-2.8325,3.211642366,3.2,1688527143,17,-0.011642366
1044608,45.2,-0.5,23.26335031,113.5248633,-1.516,-2.834,3.214002489,3.2,1688527143,17,-0.014002489
1044608,45.2,-0.5,23.26335019,113.5248631,-1.5173,-2.8342,3.214792206,3.2,1688527143,17,-0.014792206
1044608,45.2,-0.5,23.26335008,113.5248629,-1.5181,-2.8362,3.216933019,3.2,1688527143,17,-0.016933019
1044608,45.2,-0.5,23.26334996,113.5248626,-1.5182,-2.8393,3.21971361,3.2,1688527143,17,-0.01971361
1044608,45.2,-0.5,23.26334985,113.5248624,-1.5186,-2.8396,3.220166785,3.2,1688527143,17,-0.020166785
1044608,45.2,-0.5,23.26334974,113.5248622,-1.5197,-2.8425,3.22324283,3.2,1688527143,17,-0.02324283
1044798,45.4,-0.3,23.26334962,113.524862,-1.5209,-2.8426,3.223896954,3.2,1688527143,16,-0.023896954
1044798,45.4,-0.3,23.26334951,113.5248618,-1.5224,-2.8443,3.226103571,3.2,1688527143,16,-0.026103571
1044798,45.4,-0.3,23.26334939,113.5248615,-1.5212,-2.8456,3.22668387,3.2,1688527143,16,-0.02668387
1044798,45.4,-0.3,23.26334928,113.5248613,-1.5219,-2.848,3.229130473,3.2,1688527143,16,-0.029130473
1044798,45.4,-0.3,23.26334917,113.5248611,-1.5226,-2.8507,3.231841774,3.2,1688527143,16,-0.031841774
1044798,45.4,-0.3,23.26334905,113.5248609,-1.5235,-2.8519,3.233324274,3.2,1688527143,16,-0.033324274
1044798,45.4,-0.3,23.26334894,113.5248607,-1.5238,-2.8516,3.233201045,3.2,1688527143,16,-0.033201045
1044798,45.4,-0.3,23.26334882,113.5248604,-1.5247,-2.8538,3.235565566,3.2,1688527143,16,-0.035565566
1044988,45.6,-0.3,23.26334871,113.5248602,-1.5249,-2.8544,3.23618902,3.2,1688527143,18,-0.03618902
1044988,45.6,-0.3,23.2633486,113.52486,-1.5247,-2.8575,3.238829471,3.2,1688527143,18,-0.038829471
1044988,45.6,-0.3,23.26334848,113.5248598,-1.5259,-2.8584,3.240188478,3.2,1688527143,18,-0.040188478
1044988,45.6,-0.3,23.26334837,113.5248596,-1.5271,-2.8599,3.242076868,3.2,1688527143,18,-0.042076868
1044988,45.6,-0.3,23.26334825,113.5248593,-1.5278,-2.8617,3.24399441,3.2,1688527143,18,-0.04399441
1044988,45.6,-0.3,23.26334814,113.5248591,-1.5294,-2.8623,3.245277438,3.2,1688527143,18,-0.045277438
1044988,45.6,-0.3,23.26334802,113.5248589,-1.5288,-2.8627,3.245347551,3.2,1688527143,18,-0.045347551
1044988,45.6,-0.3,23.26334791,113.5248587,-1.5308,-2.8646,3.247965794,3.2,1688527143,18,-0.047965794
